video_id,title,published_at,keyword,views,likes,comments_count,avg_sentiment,comment_count,views_rank,likes_rank,sentiment_rank,popularity_score,popularity_status
nZ7m5UDvfps,Magic trick to solve Rubik&#39;s Cube#shorts,29/4/2021,cubes,12964069,428683,2964,1.4,10,0.9075584556824361,0.9369222403480152,0.7,0.8748558999456226,Popular
E7-0GYMCwyQ,How to solve a Rubikâs cube | The Easiest tutorial | Part 1,8/2/2020,cubes,13278916,129552,4612,2,10,0.9091897770527461,0.8412180532898315,1,0.9069603045133225,Popular
U8Y9a4ktw34,CAN WE SOLVE RUBIK&#39;S CUBES MADE OF JELLY?? ð®,3/4/2021,cubes,738726,9432,510,1.6,10,0.5350734094616639,0.43230016313213704,0.8,0.5572267536704731,Average
axyNCiXeym8,TRICK To Solve Rubik Cube In Just 10 Seconds!!,13/7/2022,cubes,6170029,634419,7981,1.1,10,0.8368678629690048,0.9510603588907015,0.55,0.8137520391517129,Popular
MtS9rIFQacU,POV: You Get a Shiny Cube on Easter,17/4/2022,cubes,6149318,79852,2601,1.2,10,0.8363240891789016,0.789015769,0.6,0.7748667754214247,Popular
_LHo5ZRE3es,Rubikâs Cubes Then vs Now #shorts,28/5/2022,cubes,1134047,60991,278,1.4,10,0.6112017400761284,0.7520391517128875,0.7,0.6712126155519305,Average
egGtItqv8ss,Making the largest Rubikâs Cube - Guinness World Records,24/3/2020,cubes,10106841,82390,1772,1.4,10,0.8874388254486134,0.7928221859706363,0.7,0.8215660685154976,Popular
6MWTTiNhu7I,Solving the huge Rubik&#39;s Cube 15X15 in record time,13/3/2020,cubes,39581966,636440,16875,1.2,10,0.9564980967917346,0.9516041326808048,0.6,0.8837302882001087,Popular
c-UYuy7ttFg,Evolution of the Rubik&#39;s Cube ð¥ð #shorts,11/1/2022,cubes,7308863,309903,995,1.5,10,0.8531810766721044,0.9140837411636759,0.75,0.850815661,Popular
LIdwACwZ7E4,Can You spot the Fake Rubikâs Cube? ð¤,7/11/2021,cubes,23535618,837671,5178,0.9,10,0.9380097879282219,0.9613920609026645,0.45,0.8474225122349103,Popular
AuYVJWN-A2c,BEST VIDEO FOR SOLVING RUBIK&#39;S CUBE | BEGINNERS GUIDE,17/11/2020,cubes,4795109,51599,6817,1.9,10,0.8085916258836324,0.7253942359978249,0.95,0.8119140837411636,Popular
CkhgF-bP2cc,ð±2/2 Cube Solved in 1 second challenge#short #cube#tranding,24/7/2022,cubes,4543326,205854,338,1.8,10,0.802610114,0.886895052,0.9,0.8473735725938011,Popular
ElSQJJ_dnSQ,ð¯Triangle cube solving challenge #short #viralvideo #cuber #akcuber,3/8/2022,cubes,2036446,94707,81,1.1,10,0.71016857,0.8064165307232192,0.55,0.7070092441544318,Popular
23-ZSXAdKkw,It is IMPOSSIBLE to Un-Solve This Cube  (Cube but Forced),20/4/2022,cubes,5884330,308847,1487,1.1,10,0.8297988036976618,0.9135399673735726,0.55,0.7989613920609027,Popular
BiLRJyI9KPk,Rubik&#39;s cube spinner moves #shorts #rubikscube,17/9/2021,cubes,10125075,367266,1001,1.3,10,0.8879825992387167,0.9276780859162589,0.65,0.852294725,Popular
kmrZyByO8Qc,Scrambled,29/11/2018,cubes,50348575,752667,6382,1.7777777777777777,9,0.9630233822729745,0.958673192,0.8888888888888888,0.9468914264999094,Popular
mvhz2HTGf3k,INSANE WIN on Cubes 2 Slot! (Bonus Buy),2/8/2022,cubes,10146,150,14,0.8888888888888888,9,0.051114736,0.030451332245785754,0.4444444444444444,0.12358165669748052,Not Popular
jnc2M_aLtiY,How to NOT use a cube standâ¦. ð¤¦ââï¸,12/6/2022,cubes,5533307,356355,1413,1.1,10,0.8238172920065253,0.924415443,0.55,0.7992332789559543,Popular
ulLge_FqRyI,Solve 3x3 rubik&#39;s cube ð,15/7/2022,cubes,3074914,81516,77,1.2,10,0.7629146275149538,0.7917346383904296,0.6,0.7389777052746057,Popular
fUwXjv-9VZU,how to solve rubik&#39;s cube 3x3 - cube solve magic trick formula #shorts,10/11/2021,cubes,1574015,40407,149,1.7,10,0.6677542142468733,0.6813485589994562,0.85,0.7082816748232735,Popular
l8nAhqoo_sE,Why ThÃ© Rubik&#39;s Cube Is PURPOSEFULLY Made BAD,21/5/2022,cubes,1360604,23288,1633,1.1,10,0.6427406199021207,0.5769439912996194,0.55,0.6044535073409462,Average
kw1LyzdWaDo,Do metal ice cubes work?,24/6/2022,cubes,6742766,402045,2922,0.7,10,0.8466557911908646,0.9347471451876019,0.35,0.7737520391517129,Popular
7Ron6MN45LY,Learn How to Solve a Rubik&#39;s Cube in 10 Minutes (Beginner Tutorial),19/9/2018,cubes,38289391,461154,47971,1.6,10,0.955410549,0.9407286568787384,0.8,0.9199238716693855,Popular
h4UqMyldS7Q,Ice Cube - It Was A Good Day,24/2/2009,cubes,168546247,2307773,71897,1.6,10,0.9902120717781403,0.9847743338771071,0.8,0.9505383360522023,Popular
9y9hhI90Vk8,Secret Rubikâs cube hiding spot ð¤« *Transforming Cubes* ð±,2/11/2021,cubes,24994827,738796,1960,1.4,10,0.9407286568787384,0.9581294181620446,0.7,0.8978031538879826,Popular
PFA-RmV_wG0,BEST Magic Show in the world - Genius Rubik&#39;s Cube Magician America&#39;s Got Talent,29/9/2016,cubes,94900199,954935,28908,1.4,10,0.9804241435562806,0.965742251,0.7,0.9199347471451876,Popular
5s5BSfHKauw,When your Rubik&#39;s Cube is from the year 3000,2/7/2022,cubes,457957,7004,412,1.9,10,0.46166394779771613,0.3844480696030451,0.95,0.5361663947797717,Average
gwKFZlyZ99E,Shark Tank US | Lori Gives Out Her Golden Ticket To Souper Cubes!,26/7/2021,cubes,3157064,41945,1808,1.6,10,0.765089723,0.6856987493202827,0.8,0.7482544861337683,Popular
0w7AcgGAPss,STOCKFISH CRUSHES... Stockfish?!,24/8/2022,chess,180651,11053,1264,1.4,10,0.3414899401848831,0.45459488852637303,0.7,0.4471234366503535,Average
DP-K0mYHeD0,Chess.com Makes Offer To Play Magnus Group,24/8/2022,chess,36310,1411,221,1.9,10,0.1473626971179989,0.16421968461120173,0.95,0.312947254,Not Popular
xHWuoy4yJGo,FIDE Dunks On Magnus? Why Do They Hate Online Chess?,23/8/2022,chess,55539,1569,167,1.1,10,0.19630233822729745,0.178357803,0.55,0.2616585100598151,Not Popular
hUiimkqWupY,Chess.com Buys Play Magnus!!! (+ Awesome Game),24/8/2022,chess,85191,2547,263,1.6,10,0.2517672648178358,0.24197933659597606,0.8,0.35847743338771076,Not Popular
GLpYQCCcZ6w,The 4 WORST Chess Openings,23/8/2022,chess,170926,8907,1122,0.9,10,0.33659597607395325,0.4246873300706906,0.45,0.3857041870581838,Not Popular
9FPqc2iXd0U,"Champions Chess Tour: FTX Crypto Cup | Day 6 | Commentary by David, Jovanka, Kaja &amp; Simon",20/8/2022,chess,141306,1678,83,1.7,10,0.3126699293094073,0.1854268624252311,0.85,0.38196302338227295,Not Popular
2pt9bQzRCYs,Elefante38 IMPRESSIONA SUPER GM!,24/8/2022,chess,53211,8738,412,1.2,10,0.19032082653616095,0.42033713974986403,0.6,0.3412615551930397,Not Popular
YeB-1F-UKO0,A brief history of chess - Alex Gendler,12/9/2019,chess,7571701,176829,6375,1.2,10,0.8597063621533442,0.8722131593257205,0.6,0.8115171288743882,Popular
kkOweffr3II,The History Of Chess: A Reflection Of Us,21/8/2022,chess,51885,2546,173,1.9,10,0.1859706362153344,0.24143556280587275,0.95,0.355415987,Not Popular
JGe7fInlJaM,*NEW* FPS Chess Game Mode,4/8/2022,chess,3068118,137884,4568,1.4,10,0.7623708537248505,0.8520935290918977,0.7,0.7768134855899945,Popular
mcivL8u176Y,I Made a BETTER Chess,25/6/2022,chess,1457290,77110,6113,1.7,10,0.6547036432843937,0.7824904839586732,0.85,0.7320989668297988,Popular
6IegDENuxU4,How To Learn &amp; Study Chess Openings,17/12/2020,chess,2213038,77520,1947,1.5,10,0.7172376291462752,0.7835780315388798,0.75,0.7436922240348015,Popular
UApgiHQKemk,Best Chess Opening for White After 1.e4 | Scotch Gambit Traps,24/8/2022,chess,21164,621,38,1.5,10,0.098423056,0.086188146,0.75,0.22506797172376294,Not Popular
gVqeaFLr9Ec,Endgame closure | CM Crevatin Leo - IM Yuri Lapshun | Blitz chess,24/8/2022,chess,2471,52,11,0.5,4,0.009787928,0.014138118542686243,0.25,0.059135399673735725,Not Popular
U5RPDMEjucw,FINALS: Can Fedoseev Stop Hansenâs Undefeated Finals Run? Fischer Random Championship | Qual. 1,24/8/2022,chess,40223,519,9,1,5,0.15932572050027188,0.073681349,0.5,0.2017672648178358,Not Popular
p5kFz_RdhPQ,"Champions Chess Tour: FTX Crypto Cup | Day 1 | Commentary by David, Jovanka, Kaja &amp; Simon",15/8/2022,chess,103248,1521,47,2,10,0.2740619902120718,0.17509516041326809,1,0.3895595432300163,Not Popular
mhhJFWsAHlo,Please Stalemate Me,24/8/2022,chess,38688,1643,59,1.6,10,0.15606307775965197,0.18325176726481784,0.8,0.2930070690592714,Not Popular
Zxp5hZIwSEc,3 WINS AGAINST MAGNUS CARLSEN!!,22/8/2022,chess,198004,9544,820,1.5,10,0.356715606,0.43338771071234367,0.75,0.4583741163675911,Average
OCSbzArwB10,How To Play Chess: The Ultimate Beginner Guide,2/12/2020,chess,2615459,98001,3626,1.9,10,0.7427949972811311,0.8123980424143556,0.95,0.8051169113648722,Popular
zpYdgUoitd4,Numbaa 7 - Chess (Exclusive By: @HalfpintFilmz),2/7/2021,chess,1469736,34514,1228,1.5,10,0.6568787384448069,0.6585100598151169,0.75,0.6759923871669385,Average
PSEgcXUy9zU,Chess.com Buying Chess24? What About Lichess? Hikaru vs Magnus Every Week?,24/8/2022,chess,4130,239,20,1.125,8,0.021207177814029365,0.038607939,0.5625,0.13468597063621535,Not Popular
yf5O-PcU5WQ,Champions Chess Tour: FTX Crypto Cup | Day 6 | Commentary by Peter Leko &amp; Lawrence Trent,20/8/2022,chess,74253,736,39,1.6,10,0.233278956,0.10114192495921696,0.8,0.30698205546492663,Not Popular
nGrFH7v3Z_E,"Champions Chess Tour: FTX Crypto Cup | Day 7 | Commentary by David, Jovanka, Kaja &amp; Simon",21/8/2022,chess,193604,2765,200,1.6,10,0.35345296356715605,0.2561174551386623,0.8,0.41356171832517674,Average
NpJRRFH7xKI,"Champions Chess Tour: FTX Crypto Cup | Day 4 | Commentary by David, Jovanka, Kaja &amp; Simon",18/8/2022,chess,108383,1444,46,1.4,10,0.2805872756933116,0.1658510059815117,0.7,0.33004893964110926,Not Popular
yO0c4ztKHdk,Champions Chess Tour: FTX Crypto Cup | Day 7 | Commentary by Peter Leko &amp; Lawrence Trent,21/8/2022,chess,78841,901,53,1.7,10,0.24143556280587275,0.12017400761283306,0.85,0.32676998368678634,Not Popular
M1ZAP5H_o8s,Ultimate Showdown || Carlsen vs Praggnanandhaa || FTX Crypto Cup (2022),21/8/2022,chess,137405,4783,184,1.6,10,0.3094072865687874,0.33278955954323003,0.8,0.41454051114736273,Average
PBTy3TqWmgk,"Chess Trash Talker Says He&#39;ll Smoke Me, So I Bet $100",16/8/2022,chess,229865,5444,684,0.9,10,0.36976617727025557,0.35345296356715605,0.45,0.3809189777052746,Not Popular
SXrKRA_KZ5k,7 MOST COMMON Chess Mistakes,14/9/2021,chess,1142057,46158,2486,1,10,0.612289288,0.7052746057640021,0.5,0.617727026,Average
CS3RauXJzBA,9-Year-Old Boy Defeats A Professional Chess Streamer,23/11/2021,chess,13844095,160983,6443,1.4444444444444444,9,0.9119086460032626,0.8673191952147906,0.7222222222222222,0.8605945260105129,Popular
_9Ly6jx2uz8,Bobby Fischer crushes Chilean Chess Champion in 23 moves | 1960,5/4/2022,chess,466494,7927,603,2,10,0.46492659053833607,0.4056552474170745,1,0.5541598694942904,Average
4y4V0ndpyJk,"$150K On The Line: Hikaru, Fabi, Nepo, and More Battle In Rapid Chess Championship Finals! | Day One",18/8/2022,chess,55105,814,27,1.4,10,0.19467101685698748,0.10957041870581838,0.7,0.27020663404023926,Not Popular
cGlAN4YxWVw,Magnus Smiling Entire Game Against Alireza || FTX Crypto Cup (2022),20/8/2022,chess,124442,4232,283,1.6,10,0.29255029907558455,0.3132137030995106,0.8,0.40023926046764546,Not Popular
BkC1xEZn-6o,I Was SHOCKED When I Heard This Chess Hustler&#39;s Rating,10/6/2022,chess,1020154,10670,1189,2,10,0.5948885263730288,0.44915715062533984,1,0.6321914083741164,Average
Rk4bAofG8xE,Pragg Beats Super GM in &quot;10 Moves&quot;!,18/8/2022,chess,254621,8534,517,1.7,10,0.37955410549211527,0.41625883632408917,0.85,0.48465470364328445,Average
vK00aD8FmsE,"Opening Prep Is Uselessâ¦ Vidit, Bok, Hansen, and More in Fischer Random KO! | Qualifier One",23/8/2022,chess,47926,589,17,1.4,10,0.178357803,0.082653616,0.7,0.25397498640565525,Not Popular
wxuyqABS6kQ,Human Chess In Real Life With 32 Real Humans As Pieces !! You Win Or DiÃ©,12/12/2021,chess,5231674,136598,4140,0.9,10,0.8162044589450789,0.8499184339314845,0.45,0.7530777596519848,Popular
DCHo5HSIkRA,"Champions Chess Tour: FTX Crypto Cup | Day 3 | Commentary by David, Jovanka, Kaja &amp; Simon",17/8/2022,chess,100586,1314,84,1.3,10,0.2713431212615552,0.15932572050027188,0.65,0.3134692767808592,Not Popular
Jc3TgOaC_5Q,TOP 10 Chess Grandmaster CRUSHED In 10 Moves!,19/8/2022,chess,200847,9062,452,1.1,10,0.35889070146818924,0.4257748776508972,0.55,0.4171778140293638,Average
zdsdEVngg7Y,Using Magnus Carlsen to CHEAT in Chess,22/4/2021,chess,2854238,90491,1633,1.3,10,0.7542142468733007,0.8020663404023926,0.65,0.7477270255573681,Popular
D2Gs5upS1AA,Punishing Beginner Mistakes | Ponziani Opening,2/9/2020,chess,2853191,44471,1359,0.9,10,0.7531266992930941,0.6954866775421424,0.45,0.6752093529091897,Average
hF4X7ZkaRTE,Learn to Play Chess Today in Less Than 10 Minutes,18/1/2021,chess,1094217,19895,1434,1.3,10,0.6063077759651985,0.5519303969548668,0.65,0.5987330070690593,Average
Od3gG13tyf8,Why Did the Worldâs Best Chess Player Go Insane?,4/3/2022,chess,3854528,143561,8930,1,10,0.7857531266992931,0.855899946,0.5,0.7496465470364327,Popular
t8IVLOM1fXI,I Trained Like A Chess Grandmaster,7/10/2021,chess,3128517,117286,4398,1.4,10,0.7640021750951604,0.8292550299075585,0.7,0.7707775965198478,Popular
D2RrRsBgbv0,Chess in a Nutshell,12/8/2020,chess,5423172,219213,5353,1.4,10,0.8216421968461121,0.8923327895595432,0.7,0.818520935,Popular
JLt4ZYoaj3c,The Master Alekhine,24/8/2022,chess,4951,383,14,1.7,10,0.025557368,0.055464927,0.85,0.19941816204458945,Not Popular
4hzVivXyhyo,"Apple Announces Fall iPhone Event (iPhone 14, Apple Watch Pro &amp; More)",24/8/2022,apple,47811,915,107,1.5,10,0.17781402936378465,0.12234910277324633,0.75,0.27561174551386625,Not Popular
9Q9z1cDxo50,Apple&#39;s  September 7th iPhone 14 Event Everything Leaked!,24/8/2022,apple,42191,1294,163,1.6,10,0.16367591082109842,0.15823817292006526,0.8,0.28930940728656884,Not Popular
pv5v20md5Sk,Apple September 7 iPhone 14 Event ANNOUNCED! ð¥³ EVERYTHING We&#39;re Getting!,24/8/2022,apple,83807,4187,723,1.9,10,0.2490483958673192,0.31158238172920066,0.95,0.4079989124524198,Not Popular
epMDcAG_YjQ,"iPhone 14 Event = RUINED! FIRST LOOK at EVERYTHING! iPhone 14 Pro, Apple Watch S8 + ONE MORE THING!",23/8/2022,apple,132072,7385,1081,1.8,10,0.3034257748776509,0.3931484502446982,0.9,0.44965742251223495,Average
eqOWtZHQV3I,iPhone 14 Apple Event Announced! Here&#39;s What We&#39;ll Get..,24/8/2022,apple,108055,3586,295,1.9,10,0.28004350190320826,0.2941816204458945,0.95,0.4182762370853725,Average
ByVAo54hYeQ,Apple September 2022 Event - 8 Things to Expect!,20/8/2022,apple,255839,5638,520,1.3,10,0.3806416530723219,0.35889070146818924,0.65,0.4279880369766177,Average
be1frkduYbY,Was bringt das Apple-September-2022-Event - 4K | Apfeltalk,24/8/2022,apple,1954,184,47,1.1,10,0.006525285,0.033170201,0.55,0.12321370309951062,Not Popular
kmHrlTdUYwM,VÃ¬ sao pin Apple Watch kÃ©m hÆ¡n nhiá»u cÃ¡c smartwatch khÃ¡c? RTOS lÃ  gÃ¬?,24/8/2022,apple,9401,282,29,1,10,0.046220772158781946,0.042958129418162044,0.5,0.13599782490483958,Not Popular
otsvpBxGtKQ,"Apple warns of security vulnerability in iPhones, iPads and Macs",20/8/2022,apple,31657,478,137,0.4,10,0.1343121261555193,0.069059271,0.2,0.12787384448069603,Not Popular
VHQq2fLD7AU,"Keynote Apple le 7 Septembre : C&#39;est Officiel ! iPhone 14, Watch Series 8 ... On fait le point !",24/8/2022,apple,4639,358,21,1.6,10,0.023926047,0.053561718,0.8,0.18803153887982602,Not Popular
cqwpLa7eN54,Apple September Event - Every NEW Product Revealed!,16/8/2022,apple,154901,4248,593,1.5,10,0.32463295269168024,0.31430125067971726,0.75,0.4066068515497553,Not Popular
AlHcBLIJXeI,Apple iPhone 14 Event is here ð¥ Big Good news for iPhone lovers â¤ï¸,24/8/2022,apple,27676,1818,181,1.7,10,0.1212615551930397,0.19956498096791733,0.85,0.2905002718868951,Not Popular
JV_twMJbCik,I Used the CHEAPEST M2 MacBook Air for 30 days!,24/8/2022,apple,61195,1916,209,1.8,10,0.20989668297988037,0.20500271886895052,0.9,0.34644915715062535,Not Popular
P3Q5XYacz5E,iPhone 14 Pro Max First Look,13/5/2022,apple,5210940,91267,8050,1.7777777777777777,9,0.8156606851549756,0.802610114,0.8888888888888888,0.8263911546130144,Popular
N1kjLnSv6Wg,Why iPhone 14 is so good | Apple fired someone,30/7/2022,apple,378563,5409,698,1.4,10,0.43338771071234367,0.3518216421968461,0.7,0.4622403480152256,Average
X-hJj5hKrdo,Apple urges users to update devices following security threats,20/8/2022,apple,49591,332,32,0.8,10,0.18107667210440456,0.049483415,0.4,0.18538336052202287,Not Popular
Ct6BUPvE2sM,PIKOTARO - PPAP (Pen Pineapple Apple Pen) (Long Version) [Official Video],2/11/2016,apple,425478119,4144389,294428,1.6,10,0.9967373572593801,0.9929309407286568,0.8,0.9562479608482871,Popular
GAyMEqZZxWA,Forget the iPhone 14 - 2023 changes EVERYTHING!,22/8/2022,apple,164331,4706,321,1.6,10,0.3306144643828168,0.3295269168026101,0.8,0.4241653072321914,Average
QbVQuA25GDQ,"Apple September 6 Event LEAKED! ð¨ iPhone 14, Apple Watch Series 8 &amp; More!",8/8/2022,apple,151259,4976,599,1.4,10,0.32137030995106036,0.3404023926046765,0.7,0.40280587275693314,Not Popular
emANU6ca7D4,Apple Announces Serious Security Flaw: Hereâs How To Protect Your Data,20/8/2022,apple,189956,1111,138,0.7,10,0.34910277324632955,0.1383904295812942,0.35,0.286068515,Not Popular
2F3B9crtqGo,iPhone 14 - what can we expect?! Rumors and more!,22/8/2022,apple,184475,8520,1146,2,9,0.3442088091353997,0.4148994018488309,1,0.4965742251223491,Average
Byb2W8hTbik,This is the End of an Era for Apple.,27/7/2022,apple,307938,13488,1181,1.8,10,0.4094616639477977,0.48776508972267535,0.9,0.5310603588907015,Average
mrA6g8HjDks,iPhone 14: Everything We Know,17/8/2022,apple,276221,3464,416,1.3333333333333333,9,0.3931484502446982,0.28820010875475804,0.6666666666666666,0.41636759108210986,Average
N3odbO3RlTU,Apple iPhone 14 EVENT - Apple are Changing a Product...,2/8/2022,apple,425880,29026,2530,2,10,0.45133224578575315,0.6209896682979881,1,0.611963023,Average
4FIMPFdROsc,Apple Watch Series 8 - This Is Insane!,5/8/2022,apple,281839,3227,296,1.7,10,0.3964110929853181,0.277868407,0.85,0.45156606851549763,Average
WfVF-Ec4naQ,iOS 16 Hands-On: Top 5 New Features!,11/7/2022,apple,7544821,274209,9651,1.8,10,0.8575312669929309,0.9053833605220228,0.9,0.8803806416530723,Popular
xXzX0ZMMRX8,Apple&#39;s iPad Revolution is COMING..,6/8/2022,apple,142040,3362,441,1.3,10,0.3137574768896139,0.28276237085372485,0.65,0.3717074497009244,Not Popular
ug_ArwfWoAo,What happened with me and Apple,23/7/2022,apple,356678,17728,1841,1.3,10,0.42686242523110385,0.5301794453507341,0.65,0.5024850462207722,Average
IQgSWzAMp9o,"Apple says hackers may have exploited security flaws on iPhone, iPad, and Macs - BBC News",19/8/2022,apple,169562,2707,542,0.8,10,0.3349646547036433,0.2517672648178358,0.4,0.3230125067971724,Not Popular
z2SVnlVxWMM,iPhone 14 Last Minute Changes and Leaks!,11/8/2022,apple,229928,3102,460,1.8,10,0.3703099510603589,0.2724306688417618,0.9,0.44688417618270804,Average
7rUAVcWQjso,What Makes Apple&#39;s New $499 Glasses So Special,5/9/2021,apple,2644603,38261,2271,1.7,10,0.7433387710712344,0.6748232735182165,0.85,0.7441163675910821,Popular
oVofe7dZ5Cg,Chartmaster&#39;s Apple warning: &#39;Sell it all&#39;,18/8/2022,apple,282480,2254,1032,1.1,10,0.3969548667754214,0.2262098966829799,0.55,0.3763404023926047,Not Popular
JVh6j5LvLzE,SLOW HORSES en APPLE TV,24/8/2022,apple,29780,2374,310,1.2,10,0.12615551930396954,0.233278956,0.6,0.25306144643828166,Not Popular
xf2DPY3vGto,Android vs iPhone - Which is ACTUALLY Better? (ft MKBHD),16/6/2022,apple,4876825,245113,28583,1.4,10,0.8107667210440457,0.9021207177814029,0.7,0.8160195758564437,Popular
9xpri0BLLio,iPhone 14! MORE Bad News. ð¡ Really Apple?,17/8/2022,apple,62815,3216,392,1.4,10,0.21207177814029363,0.2767808591625884,0.7,0.3290701468189233,Not Popular
Dm_x7ypFwgo,2022 iPhone 14 Finally Revealed,10/7/2022,apple,228752,2839,472,1.25,8,0.3692224034801523,0.26046764545948886,0.625,0.3877514953779228,Not Popular
wmOUOo3QM0U,"When you Don&#39;t get Pen, Pineapple, Apple, Pen : ð",23/8/2022,apple,25865,2330,384,0.9,10,0.11691136487221315,0.2300163132137031,0.45,0.21746057640021754,Not Popular
zDiC8KexSRM,Elon Musk&#39;s ALL NEW Phone Just DESTROYED Apple!,2/8/2022,apple,174482,3908,61,1.2,10,0.33822729744426316,0.3028820010875476,0.6,0.37997824904839583,Not Popular
uWJE4LtfHvQ,iPhone Features Apple Killed With iOS 16,21/6/2022,apple,425073,11148,814,1.3,10,0.4497009244154432,0.45622621,0.65,0.4917183251767265,Average
HOaxJU_xCiE,Ã OFICIAL! IPHONE 14 CHEGA DIA 7 DE SETEMBRO -  VEJA TUDO SOBRE ELE E ATÃ O PREÃO,23/8/2022,apple,38520,2949,272,1.3,10,0.15497553017944535,0.26318651441000546,0.65,0.2864437194127243,Not Popular
NO49tLohULQ,iPhone 14 -  Apple Doesn&#39;t Care What You Think,18/8/2022,apple,34954,1194,431,1.4,10,0.14301250679717237,0.14627514953779228,0.7,0.2553887982599239,Not Popular
Qz6vN8Hp8_o,"Apple security flaw could allow hackers full control of iPhones, iPads, Macs",19/8/2022,apple,43591,416,94,0.8,10,0.16802610114192496,0.060902664,0.4,0.18228384991843394,Not Popular
kgCUn4fQTsc,Google Engineer on His Sentient AI Claim,23/6/2022,google,2343365,52147,13199,1.3,10,0.7243066884176182,0.7286568787384448,0.65,0.7107504078303425,Popular
YU58UOXGrqU,The Weirdest GOOGLE Searches,10/12/2019,google,14296001,472660,37391,0.8,10,0.9151712887438825,0.9423599782490484,0.4,0.8202936378466559,Popular
Cxqca4RQd_M,If Google Was A Guy (Full Series),26/11/2019,google,34484565,1046404,37539,2,10,0.9505165851005981,0.967373573,1,0.9654703643284392,Popular
Z-pT0XDYvDM,Inside Google&#39;s Massive Headquarters,18/11/2020,google,2530836,36387,1789,1.6,10,0.7362697117998912,0.6655791190864601,0.8,0.7278085916258836,Popular
FzG4uDgje3M,El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Music],5/4/2018,google,4034122271,16445558,732818,1.6,10,1,1,0.8,0.9600000000000001,Popular
QKI9IBB8nyE,Android 13 vs Android 12: What google didn&#39;t tell YOU!,24/8/2022,google,8064,269,33,1.5,10,0.041326808,0.041326808,0.75,0.1830614464382817,Not Popular
Nsbp0GQHOGc,Fun Google Secrets,28/4/2016,google,14269018,234520,9846,1.2,10,0.9140837411636759,0.8977705274605764,0.6,0.8463730288200108,Popular
IwUZrxaX1A0,360Â° Google Dinosaur - T-REX in VR [4K] Video,17/10/2020,google,26160434,193174,4232,1.6,10,0.9418162044589451,0.879825992,0.8,0.8948558999456226,Popular
qllLgFXbkxs,Never Google this word...,1/5/2022,google,8496353,261832,8894,1.5555555555555556,9,0.8705818379554106,0.9042958129418162,0.7777777777777778,0.8621352184158056,Popular
wrBMkRQkRNQ,Weird Things Spotted On Google Maps,10/4/2022,google,2017263,33213,3070,1.8,10,0.7074497009244154,0.6503534529635672,0.9,0.7288308863512779,Popular
l-d-_NXJtww,Weird Things Spotted And Caught Deep Below On Google Maps,14/3/2022,google,2009963,49192,1123,1.8,10,0.7069059271343121,0.7188689505165851,0.9,0.7491136487221316,Popular
xvNvj7ku5pY,This AI says it&#39;s conscious and experts are starting to agree. w Elon Musk.,5/6/2022,google,3934199,99436,19837,0.8,10,0.7873844480696031,0.8145731375747689,0.4,0.7180641653072322,Popular
e4con87R_Dk,www.google.com search,11/7/2018,google,9826182,8383,773,1.6666666666666667,9,0.8841761827079935,0.41163675910821096,0.8333333333333334,0.7322457857531268,Popular
U3DNz5asasA,"Pixel Watch, Pixel 7 and Google&#39;s Hardware Reveal 2022!",11/5/2022,google,2568894,102993,6346,1.8,10,0.7389885807504079,0.8183795541054921,0.9,0.7950081566068515,Popular
BwcVm0YRvuo,Google engineer warns new AI robot has feelings,23/6/2022,google,1711823,53545,17946,0.4,10,0.6846112017400762,0.7330070690592714,0.2,0.6022077215878195,Average
OU1iQTp5r0k,The Scariest Things Found On Google Maps,16/1/2022,google,4676492,197069,5574,1.9,10,0.8058727569331158,0.8820010875475802,0.95,0.857536705,Popular
JaUCiKTNBxQ,A Day In The Life Of Sundar Pichai (Google&#39;s CEO),8/8/2021,google,6123730,107571,3380,2,10,0.835236542,0.8232735182164219,1,0.8646003262642741,Popular
UWe4aMPAyvc,I rejected a $360k Google job offer | Software Engineer,11/6/2022,google,374525,11474,1011,1.7,10,0.43230016313213704,0.46275149537792276,0.85,0.5249755301794453,Average
njiSn2aaS88,28 STRANGE Sights on Google Earth,26/1/2018,google,9914057,51098,5463,1.7,10,0.8858075040783034,0.723762915,0.85,0.8300326264274063,Popular
mp5WovpgGH4,Things I Wish I NEVER Found on Google Maps,7/1/2022,google,2006133,29265,1366,1.7,10,0.7058183795541055,0.6220772158781946,0.85,0.7095323545405112,Popular
U-ZMQIiRfvk,Weird Things Spotted On Google Maps,26/4/2021,google,9277945,237800,20092,1.3,10,0.878194671,0.8994018488308864,0.65,0.8389178901576945,Popular
RB-O0V9djEs,Has Google Created Sentient AI?,6/7/2022,google,3457355,56392,11848,0.9,10,0.7765089722675367,0.7411636759108211,0.45,0.7006035889070147,Popular
5VdfDltntXQ,Strange Creatures Caught On Google Earth,18/10/2021,google,1576038,20365,1223,1.1,10,0.6682979880369766,0.558999456,0.55,0.6118488308863512,Average
ZUFkVY-awuw,World&#39;s *WEIRDEST* Things SPOTTED on Google Maps!,2/12/2021,google,1837300,38810,681,1.5,10,0.6965742251223491,0.6769983686786297,0.75,0.7013866231647635,Popular
PPXMc0sRDn0,LIFE-SAVING GADGETS and EMERGENCY HACKS YOU SHOULD KNOW,19/12/2021,google,15836037,88325,1460,0.9,10,0.9211528,0.799347471,0.45,0.7903806416530722,Popular
